pair_index,pair_type,matches,num_matches,max_phrase_len,max_phrase_example,passes_echo,poem_id,subject,with_brown_rules,prompt_type
0,adjacent,,0,0,,False,205,nature,False,figurative
1,adjacent,"cradle, river",2,2,cradle rivers,True,205,nature,False,figurative
2,adjacent,,0,0,,False,205,nature,False,figurative
3,adjacent,"earth, thread",2,4,each thread of earth,True,205,nature,False,figurative
4,adjacent,,0,1,of,False,205,nature,False,figurative
5,adjacent,"tale, time",2,3,tales of time,True,205,nature,False,figurative
6,adjacent,,0,0,,False,205,nature,False,figurative
7,adjacent,"fold, petal",2,3,where petals fold,True,205,nature,False,figurative
8,adjacent,,0,0,,False,205,nature,False,figurative
9,first_last,,0,0,,False,205,nature,False,figurative
0,adjacent,,0,1,the,False,206,nature,False,specific
1,adjacent,shadow,1,1,where,True,206,nature,False,specific
2,adjacent,,0,1,the,False,206,nature,False,specific
3,adjacent,quiet,1,2,the quiet,True,206,nature,False,specific
4,adjacent,,0,1,the,False,206,nature,False,specific
5,adjacent,green,1,2,the green,True,206,nature,False,specific
6,adjacent,,0,1,the,False,206,nature,False,specific
7,adjacent,"begin, rain",2,1,the,True,206,nature,False,specific
8,adjacent,its,1,1,the,True,206,nature,False,specific
9,adjacent,"sway, willow",2,3,the willows sway,True,206,nature,False,specific
10,adjacent,forest,1,2,the forest,True,206,nature,False,specific
11,first_last,"deep, forest, soft, speak, whisper",5,8,the forest speaks in whispers soft and deep,True,206,nature,False,specific
0,adjacent,,0,1,a,False,207,power,False,general
1,adjacent,,0,0,,False,207,power,False,general
2,adjacent,"carve, claim, hold, letter, we, what",6,8,each letter carved to hold what we claim,True,207,power,False,general
3,adjacent,,0,0,,False,207,power,False,general
4,adjacent,"knife, rain, sharp, soft, tongue",5,9,tongues sharp as knives or soft as the rain,True,207,power,False,general
5,adjacent,,0,0,,False,207,power,False,general
6,adjacent,"depend, power, remain, who",4,6,what power is depends who remains,True,207,power,False,general
7,adjacent,,0,0,,False,207,power,False,general
8,adjacent,"balance, hand, pain, shift",4,7,a shifting hand a balance of pain,True,207,power,False,general
9,adjacent,,0,0,,False,207,power,False,general
10,adjacent,"chain, flame, hold, who",4,8,who has the flame who holds the chain,True,207,power,False,general
11,adjacent,,0,1,the,False,207,power,False,general
12,adjacent,"game, rule, victor, write",4,8,the victor writes the rules of the game,True,207,power,False,general
13,adjacent,,0,1,the,False,207,power,False,general
14,first_last,,0,1,a,False,207,power,False,general
0,adjacent,,0,1,the,False,208,power,False,figurative
1,adjacent,"all, feel, grip, it, tighten, you",6,9,the grip tightens until it 's all you feel,True,208,power,False,figurative
2,adjacent,,0,0,,False,208,power,False,figurative
3,adjacent,"air, drown, heavy, like, thick, turn",6,8,like air turned heavy thick enough to drown,True,208,power,False,figurative
4,adjacent,,0,0,,False,208,power,False,figurative
5,adjacent,"force, press, unseen",3,8,a force unseen but pressing just the same,True,208,power,False,figurative
6,adjacent,,0,0,,False,208,power,False,figurative
7,adjacent,"hunger, it, live",3,6,it lives in hunger never satisfied,True,208,power,False,figurative
8,adjacent,it,1,1,it,True,208,power,False,figurative
9,adjacent,"it, quiet, stare, take, want, what",6,8,taking what it wants with a quiet stare,True,208,power,False,figurative
10,adjacent,,0,0,,False,208,power,False,figurative
11,adjacent,"ask, its, move, presence, unnamed",5,6,its presence moves without asking unnamed,True,208,power,False,figurative
12,adjacent,,0,1,without,False,208,power,False,figurative
13,first_last,"control, curl, shadow, wrist",4,8,a shadow of control curls around the wrist,True,208,power,False,figurative
0,adjacent,,0,1,the,False,209,power,False,specific
1,adjacent,"flight, grip, i, resist, tight, window",6,7,i grip the window tight resisting flight,True,209,power,False,specific
2,adjacent,,0,1,the,False,209,power,False,specific
3,adjacent,"bend, black, outside, tree",4,8,outside the trees are bending black with might,True,209,power,False,specific
4,adjacent,,0,1,the,False,209,power,False,specific
5,adjacent,"bloom, electric, night, rain, scent, sharp",6,8,the scent of rain blooms sharp electric night,True,209,power,False,specific
6,adjacent,,0,0,,False,209,power,False,specific
7,adjacent,"loss, nothing, power, surge, want",5,6,power surges wanting nothing but loss,True,209,power,False,specific
8,adjacent,,0,1,but,False,209,power,False,specific
9,adjacent,"build, cost, hold, wall, we, who, win",7,10,we build walls to hold but who wins the cost,True,209,power,False,specific
10,adjacent,,0,1,to,False,209,power,False,specific
11,adjacent,"mirror, release, storm",3,9,the storm 's a mirror to take to release,True,209,power,False,specific
12,adjacent,,0,1,the,False,209,power,False,specific
13,adjacent,"dissolve, fist, its, leave, unease, weight",6,8,the fist dissolves but leaves its weight uneased,True,209,power,False,specific
14,adjacent,"fist, its",2,1,the,True,209,power,False,specific
15,first_last,"fast, fist, fleeting, force, its, move, storm",7,9,the storm moves fast its force a fleeting fist,True,209,power,False,specific
0,adjacent,,0,1,a,False,210,poetry & poets,False,general
1,adjacent,"abyss, line, silence, spark",4,8,each line a spark each silence an abyss,True,210,poetry & poets,False,general
2,adjacent,,0,0,,False,210,poetry & poets,False,general
3,adjacent,"daylight, dream, fear, poet, tread",5,8,the poet dreams where daylight fears to tread,True,210,poetry & poets,False,general
4,adjacent,,0,1,the,False,210,poetry & poets,False,general
5,adjacent,"bind, chaos, fragile, thread",4,7,binding the chaos in a fragile thread,True,210,poetry & poets,False,general
6,adjacent,,0,1,the,False,210,poetry & poets,False,general
7,adjacent,"ignore, long, truth, verse, we",5,9,a verse becomes the truth we 've long ignored,True,210,poetry & poets,False,general
8,adjacent,,0,0,,False,210,poetry & poets,False,general
9,adjacent,"alchemy, gold, grief, that, turn",5,7,an alchemy that turns grief into gold,True,210,poetry & poets,False,general
10,adjacent,,0,0,,False,210,poetry & poets,False,general
11,adjacent,"light, live, meet, poet, shadow",5,8,the poet lives where shadows meet the light,True,210,poetry & poets,False,general
12,adjacent,,0,0,,False,210,poetry & poets,False,general
13,first_last,"confess, dare, poem, reflect, word",5,8,a poem reflects what words dare not confess,True,210,poetry & poets,False,general
0,adjacent,,0,0,,False,211,poetry & poets,False,figurative
1,adjacent,"barely, know, linger, we, what",5,7,what lingers behind us we barely know,True,211,poetry & poets,False,figurative
2,adjacent,what,1,1,what,True,211,poetry & poets,False,figurative
3,adjacent,"breath, thread, trace, what",4,10,a trace a thread the breath of what was whole,True,211,poetry & poets,False,figurative
4,adjacent,,0,1,a,False,211,poetry & poets,False,figurative
5,adjacent,"echo, loose, song, soul, turn",5,9,a song turned loose to echo in the soul,True,211,poetry & poets,False,figurative
6,adjacent,,0,0,,False,211,poetry & poets,False,figurative
7,adjacent,"fill, heavy, hole, its, silence",5,6,its silence heavy filling every hole,True,211,poetry & poets,False,figurative
8,adjacent,,0,0,,False,211,poetry & poets,False,figurative
9,adjacent,"bridge, fleeting, goal, what",4,9,a bridge between what 's fleeting and the goal,True,211,poetry & poets,False,figurative
10,adjacent,,0,0,,False,211,poetry & poets,False,figurative
11,adjacent,"control, feel, reach, try",4,6,always reaching trying to feel control,True,211,poetry & poets,False,figurative
12,adjacent,,0,0,,False,211,poetry & poets,False,figurative
13,first_last,"arrive, footstep, like, shyly, snow, word",6,7,words arrive shyly like footsteps on snow,True,211,poetry & poets,False,figurative
0,adjacent,,0,0,,False,212,poetry & poets,False,specific
1,adjacent,"grow, its, press, silence, weight",5,7,its weight pressing down as silence grows,True,212,poetry & poets,False,specific
2,adjacent,,0,0,,False,212,poetry & poets,False,specific
3,adjacent,"absence, hand, heavy, poet",4,7,a poet 's hands heavy with absence,True,212,poetry & poets,False,specific
4,adjacent,,0,0,,False,212,poetry & poets,False,specific
5,adjacent,"hold, refuse, shape, what, world",5,7,shape what the world refuses to hold,True,212,poetry & poets,False,specific
6,adjacent,,0,0,,False,212,poetry & poets,False,specific
7,adjacent,"gray, grief, joy, morning, steep",5,8,grief or joy or mornings steeped in gray,True,212,poetry & poets,False,specific
8,adjacent,,0,1,in,False,212,poetry & poets,False,specific
9,adjacent,"all, fold, stitch, tight, word",5,9,all stitched tight in the fold of each word,True,212,poetry & poets,False,specific
10,adjacent,,0,0,,False,212,poetry & poets,False,specific
11,adjacent,"dissolve, escape, it, prayer",4,6,a prayer escapes before it dissolves,True,212,poetry & poets,False,specific
12,adjacent,,0,1,a,False,212,poetry & poets,False,specific
13,first_last,"carry, poem, tongue, what",4,8,a poem must carry what tongue can not,True,212,poetry & poets,False,specific
0,adjacent,,0,0,,False,213,race & ethnicity,False,general
1,adjacent,"blood, echo, loss",3,2,of loss,True,213,race & ethnicity,False,general
2,adjacent,,0,0,,False,213,race & ethnicity,False,general
3,adjacent,"root, unbound",2,2,root unbound,True,213,race & ethnicity,False,general
4,adjacent,,0,1,the,False,213,race & ethnicity,False,general
5,adjacent,"border, pain, shift",3,1,borders,True,213,race & ethnicity,False,general
6,adjacent,,0,1,of,False,213,race & ethnicity,False,general
7,adjacent,"build, story, we",3,3,we 've built,True,213,race & ethnicity,False,general
8,adjacent,,0,1,the,False,213,race & ethnicity,False,general
9,adjacent,"erasure, storm, weather",3,3,storms of erasure,True,213,race & ethnicity,False,general
10,adjacent,,0,0,,False,213,race & ethnicity,False,general
11,adjacent,"braid, glory, grief, tongue",4,1,tongues,True,213,race & ethnicity,False,general
12,adjacent,,0,0,,False,213,race & ethnicity,False,general
13,first_last,"history, scar, wilted",3,2,wilted histories,True,213,race & ethnicity,False,general
0,adjacent,,0,0,,False,214,race & ethnicity,False,figurative
1,adjacent,"hand, language, patchwork, stitch",4,7,a patchwork language stitched by many hands,True,214,race & ethnicity,False,figurative
2,adjacent,,0,1,a,False,214,race & ethnicity,False,figurative
3,adjacent,"carry, cross, seam, story, year",5,8,each seam a story carried cross the years,True,214,race & ethnicity,False,figurative
4,adjacent,,0,0,,False,214,race & ethnicity,False,figurative
5,adjacent,"carve, color, distant, rhythm, shore",5,7,colored by rhythms carved from distant shores,True,214,race & ethnicity,False,figurative
6,adjacent,,0,0,,False,214,race & ethnicity,False,figurative
7,adjacent,"beneath, entwine, our, root, soil, unseen",6,7,our roots entwine beneath the soil unseen,True,214,race & ethnicity,False,figurative
8,adjacent,,0,1,the,False,214,race & ethnicity,False,figurative
9,adjacent,"branch, kiss, sun, tangle",4,7,branches tangled where the sun has kissed,True,214,race & ethnicity,False,figurative
10,adjacent,,0,1,where,False,214,race & ethnicity,False,figurative
11,adjacent,"bloom, fractal, shape, stand, we",5,10,we bloom in fractals shaped by where we 've stood,True,214,race & ethnicity,False,figurative
12,adjacent,we,1,0,,True,214,race & ethnicity,False,figurative
13,adjacent,"leaf, new, we",3,9,and each new leaf becomes a part of us,True,214,race & ethnicity,False,figurative
14,adjacent,we,1,1,of,True,214,race & ethnicity,False,figurative
15,first_last,"pass, speak, thread, we, what",5,10,we speak in threads of what has been passed down,True,214,race & ethnicity,False,figurative
0,adjacent,we,1,1,we,True,215,race & ethnicity,False,specific
1,adjacent,"layer, we, whisper",3,7,each layer whispering where we 've been,True,215,race & ethnicity,False,specific
2,adjacent,,0,0,,False,215,race & ethnicity,False,specific
3,adjacent,"beneath, history, surface",3,6,beneath the surface a history within,True,215,race & ethnicity,False,specific
4,adjacent,,0,1,the,False,215,race & ethnicity,False,specific
5,adjacent,"hymn, its, language, my, weight",5,9,the language of my name its weight its hymn,True,215,race & ethnicity,False,specific
6,adjacent,,0,0,,False,215,race & ethnicity,False,specific
7,adjacent,"echo, loud, silence, thin",4,6,echoes in silence loud and thin,True,215,race & ethnicity,False,specific
8,adjacent,,0,0,,False,215,race & ethnicity,False,specific
9,adjacent,"begin, it, my, shape, shift, tongue",6,8,my tongue shape shifts to where it begins,True,215,race & ethnicity,False,specific
10,adjacent,,0,0,,False,215,race & ethnicity,False,specific
11,first_last,"carry, our, shade, skin, story, we",6,9,we carry stories in the shade of our skin,True,215,race & ethnicity,False,specific
0,adjacent,,0,1,is,False,216,relationships,False,general
1,adjacent,"loss, love",2,2,love and,True,216,relationships,False,general
2,adjacent,,0,1,and,False,216,relationships,False,general
3,adjacent,remain,1,2,memories remain,True,216,relationships,False,general
4,adjacent,,0,1,the,False,216,relationships,False,general
5,adjacent,"shape, we",2,3,keep the shape,True,216,relationships,False,general
6,adjacent,we,1,1,we,True,216,relationships,False,general
7,adjacent,"disguise, new",2,3,in new disguises,True,216,relationships,False,general
8,adjacent,,0,1,the,False,216,relationships,False,general
9,adjacent,"end, it, past, swell",4,4,swells past the end,True,216,relationships,False,general
10,adjacent,,0,1,and,False,216,relationships,False,general
11,adjacent,love,1,2,love and,True,216,relationships,False,general
12,first_last,"another, carry, hold, their, weight",5,4,to carry their weight,True,216,relationships,False,general
0,adjacent,,0,0,,False,217,relationships,False,figurative
1,adjacent,what,1,6,what the other ca n't name,True,217,relationships,False,figurative
2,adjacent,,0,0,,False,217,relationships,False,figurative
3,adjacent,"hand, quiet",2,3,in quiet hands,True,217,relationships,False,figurative
4,adjacent,,0,1,and,False,217,relationships,False,figurative
5,adjacent,"untie, we",2,4,we ca n't untie,True,217,relationships,False,figurative
6,adjacent,weave,1,0,,True,217,relationships,False,figurative
7,adjacent,"bend, care, weight",3,4,the weight of care,True,217,relationships,False,figurative
8,adjacent,,0,1,the,False,217,relationships,False,figurative
9,first_last,,0,1,yet,False,217,relationships,False,figurative
0,adjacent,,0,1,the,False,218,relationships,False,specific
1,adjacent,"beneath, hum, it, pull, strain, taut",6,9,a pull so taut it hums beneath the strain,True,218,relationships,False,specific
2,adjacent,,0,1,a,False,218,relationships,False,specific
3,adjacent,"echo, plane, shadow, voice, your",5,7,your voice a shadow echoing through planes,True,218,relationships,False,specific
4,adjacent,,0,0,,False,218,relationships,False,specific
5,adjacent,"blur, familiar, static, veil, vowel",5,7,familiar vowels blurred by static 's veil,True,218,relationships,False,specific
6,adjacent,,0,0,,False,218,relationships,False,specific
7,adjacent,"goodbye, i, mail, our, trace, unread",6,8,i trace our last goodbye on unread mail,True,218,relationships,False,specific
8,adjacent,,0,0,,False,218,relationships,False,specific
9,adjacent,"bind, hand, love, paper, postal, tight",6,8,a paper love bound tight by postal hands,True,218,relationships,False,specific
10,adjacent,,0,0,,False,218,relationships,False,specific
11,adjacent,"dream, my, understand, you",4,8,and yet my dream of you still understands,True,218,relationships,False,specific
12,adjacent,,0,1,of,False,218,relationships,False,specific
13,first_last,"fragile, like, mile, stretch, thread, we",6,8,the miles between us stretch like fragile thread,True,218,relationships,False,specific
0,adjacent,"i, quiet, stir",3,2,quiet stirred,True,219,romantic love,False,general
1,adjacent,i,1,0,,True,219,romantic love,False,general
2,adjacent,need,1,1,need,True,219,romantic love,False,general
3,adjacent,,0,1,a,False,219,romantic love,False,general
4,adjacent,"beneath, moon, world",3,3,beneath the moon,True,219,romantic love,False,general
5,adjacent,,0,1,the,False,219,romantic love,False,general
6,adjacent,,0,1,the,False,219,romantic love,False,general
7,adjacent,,0,1,the,False,219,romantic love,False,general
8,adjacent,"i, safe, time",3,3,safe in time,True,219,romantic love,False,general
9,adjacent,,0,0,,False,219,romantic love,False,general
10,adjacent,,0,0,,False,219,romantic love,False,general
11,adjacent,i,1,1,i,True,219,romantic love,False,general
12,adjacent,,0,1,the,False,219,romantic love,False,general
13,first_last,,0,1,the,False,219,romantic love,False,general
0,adjacent,,0,0,,False,220,romantic love,False,figurative
1,adjacent,"leaf, repeat, root, their, tremble",5,6,leaves trembling where their roots repeat,True,220,romantic love,False,figurative
2,adjacent,,0,0,,False,220,romantic love,False,figurative
3,adjacent,"bend, complete, each, glance, vow",5,7,each bend a vow each glance complete,True,220,romantic love,False,figurative
4,adjacent,,0,1,a,False,220,romantic love,False,figurative
5,adjacent,"pulse, that, underneath, whisper",4,5,a pulse that whispers underneath,True,220,romantic love,False,figurative
6,adjacent,,0,0,,False,220,romantic love,False,figurative
7,adjacent,"longing, soft, sweet, weight",4,7,the weight of longing soft and sweet,True,220,romantic love,False,figurative
8,adjacent,,0,1,the,False,220,romantic love,False,figurative
9,first_last,,0,1,the,False,220,romantic love,False,figurative
0,adjacent,,0,1,the,False,221,romantic love,False,specific
1,adjacent,"air, awkward, laughter, linger, our",5,7,our laughter lingered awkward in the air,True,221,romantic love,False,specific
2,adjacent,,0,0,,False,221,romantic love,False,specific
3,adjacent,"bold, its, press, silence, weight",5,8,a silence bold enough to press its weight,True,221,romantic love,False,specific
4,adjacent,,0,0,,False,221,romantic love,False,specific
5,adjacent,"sweet, thrum, unspoken, want",4,8,yet sweet with the thrum of unspoken want,True,221,romantic love,False,specific
6,adjacent,,0,0,,False,221,romantic love,False,specific
7,adjacent,"face, hand, i, my, trace, trembling, your",7,8,i traced my trembling hand across your face,True,221,romantic love,False,specific
8,adjacent,"my, your",2,1,my,True,221,romantic love,False,specific
9,adjacent,"breath, cheek, my, quiet, warmth, your",6,8,your breath a quiet warmth against my cheek,True,221,romantic love,False,specific
10,adjacent,,0,0,,False,221,romantic love,False,specific
11,adjacent,"single, thread, unravel, world",4,7,the world unraveled to this single thread,True,221,romantic love,False,specific
12,adjacent,,0,0,,False,221,romantic love,False,specific
13,adjacent,"lip, tender, unsure, your",4,7,your lips against mine tender and unsure,True,221,romantic love,False,specific
14,adjacent,,0,1,and,False,221,romantic love,False,specific
15,first_last,"moonlight, night, soft, stitch, true",5,9,the night was stitched with moonlight soft and true,True,221,romantic love,False,specific
0,adjacent,,0,1,the,False,222,violence,False,general
1,adjacent,"bend, beneath, life, our, teach, weight",6,9,our lives are taught to bend beneath the weight,True,222,violence,False,general
2,adjacent,,0,0,,False,222,violence,False,general
3,adjacent,"clench, fist, hand, hope, mistaken, tight",6,8,hands clenched too tight fists mistaken for hope,True,222,violence,False,general
4,adjacent,,0,0,,False,222,violence,False,general
5,adjacent,"bloom, grow, rage, what, wound",5,9,what grows from wounds when the bloom is rage,True,222,violence,False,general
6,adjacent,,0,0,,False,222,violence,False,general
7,adjacent,"form, harvest, haunt, our, shadow, slow",6,8,a slow harvest of shadows haunting our forms,True,222,violence,False,general
8,adjacent,,0,0,,False,222,violence,False,general
9,adjacent,"answer, cry, echo",3,8,each cry echoes but still no one answers,True,222,violence,False,general
10,adjacent,,0,0,,False,222,violence,False,general
11,adjacent,"blade, break, cycle, return, sharp, what",6,9,what breaks returns in cycles sharp as a blade,True,222,violence,False,general
12,adjacent,,0,1,as,False,222,violence,False,general
13,first_last,"crack, dust, open, sky, street",5,8,the sky cracks open the street becomes dust,True,222,violence,False,general
0,adjacent,,0,1,the,False,223,violence,False,figurative
1,adjacent,"bend, descend, weight, what",4,8,only bends to the weight of what descends,True,223,violence,False,figurative
2,adjacent,,0,0,,False,223,violence,False,figurative
3,adjacent,"carry, fractured, hymn, tremble, wind",5,7,a fractured hymn carried by trembling wind,True,223,violence,False,figurative
4,adjacent,,0,0,,False,223,violence,False,figurative
5,adjacent,"evening, note, sharp, split",4,8,each note sharp enough to split the evening,True,223,violence,False,figurative
6,adjacent,,0,0,,False,223,violence,False,figurative
7,adjacent,"finger, light, shadow, stand, trace",5,8,fingers trace shadows where once light stood still,True,223,violence,False,figurative
8,adjacent,,0,0,,False,223,violence,False,figurative
9,adjacent,"ash, bear, bloom, flower, grief, quietly",6,8,grief blooms quietly a flower born in ash,True,223,violence,False,figurative
10,adjacent,,0,1,a,False,223,violence,False,figurative
11,first_last,,0,1,the,False,223,violence,False,figurative
0,adjacent,,0,0,,False,224,violence,False,specific
1,adjacent,"fist, raise, reason, silence",4,7,fists raised in silence never without reason,True,224,violence,False,specific
2,adjacent,,0,0,,False,224,violence,False,specific
3,adjacent,"blow, bond, bruise, each, fracture",5,8,each blow a fracture each bruise a bond,True,224,violence,False,specific
4,adjacent,,0,0,,False,224,violence,False,specific
5,adjacent,"hum, leave, low, story, street, unspoken",6,8,the streets hum low with stories left unspoken,True,224,violence,False,specific
6,adjacent,,0,1,the,False,224,violence,False,specific
7,adjacent,"glass, like, night, shatter, starlight",5,7,glass shatters like starlight in the night,True,224,violence,False,specific
8,adjacent,,0,0,,False,224,violence,False,specific
9,adjacent,"fragile, jagged, memory, sharpen, truth",5,6,fragile truths sharpen into jagged memories,True,224,violence,False,specific
10,adjacent,,0,0,,False,224,violence,False,specific
11,adjacent,"air, circle, repeat, scream",4,7,a scream repeats circling through the air,True,224,violence,False,specific
12,adjacent,,0,1,a,False,224,violence,False,specific
13,first_last,"beneath, quiet, shadow, simmer, sky",5,7,the shadows simmer beneath a quiet sky,True,224,violence,False,specific
0,adjacent,,0,0,,False,225,sorrow & grieving,False,general
1,adjacent,"etch, inhale, weight, what",4,9,each inhale etched with the weight of what 's,True,225,sorrow & grieving,False,general
2,adjacent,,0,1,the,False,225,sorrow & grieving,False,general
3,adjacent,"memories, smolder",2,2,memories smolder,True,225,sorrow & grieving,False,general
4,adjacent,,0,0,,False,225,sorrow & grieving,False,general
5,adjacent,"absence, ember, i, sing",4,7,each ember sings of the absence i,True,225,sorrow & grieving,False,general
6,adjacent,,0,0,,False,225,sorrow & grieving,False,general
7,adjacent,"ache, like",2,3,an ache like,True,225,sorrow & grieving,False,general
8,adjacent,,0,0,,False,225,sorrow & grieving,False,general
9,adjacent,"forecast, grim, heart",3,6,the heart 's forecast grim but,True,225,sorrow & grieving,False,general
10,adjacent,,0,0,,False,225,sorrow & grieving,False,general
11,adjacent,"i, reshape, sorrow",3,4,this sorrow reshapes me,True,225,sorrow & grieving,False,general
12,adjacent,,0,0,,False,225,sorrow & grieving,False,general
13,first_last,"cling, grief, linger, my, shadow, that",6,8,grief lingers a shadow that clings to my,True,225,sorrow & grieving,False,general
0,adjacent,,0,0,,False,226,sorrow & grieving,False,figurative
1,adjacent,"echo, hear, long, voice, we",5,8,the echo of voices we no longer hear,True,226,sorrow & grieving,False,figurative
2,adjacent,,0,0,,False,226,sorrow & grieving,False,figurative
3,adjacent,"breath, hold, its, linger, room, time",6,8,lingers in rooms where time holds its breath,True,226,sorrow & grieving,False,figurative
4,adjacent,,0,0,,False,226,sorrow & grieving,False,figurative
5,adjacent,"betray, it, moment, return, what",5,8,each moment betrays what it can not return,True,226,sorrow & grieving,False,figurative
6,adjacent,,0,1,each,False,226,sorrow & grieving,False,figurative
7,adjacent,"cycle, each, turn, yearning",4,8,a cycle of yearning each turn the same,True,226,sorrow & grieving,False,figurative
8,adjacent,,0,1,of,False,226,sorrow & grieving,False,figurative
9,adjacent,"pattern, trap, undo, what",4,8,trapped in the pattern of what was undone,True,226,sorrow & grieving,False,figurative
10,adjacent,,0,2,in the,True,226,sorrow & grieving,False,figurative
11,first_last,,0,0,,False,226,sorrow & grieving,False,figurative
0,adjacent,,0,0,,False,227,sorrow & grieving,False,specific
1,adjacent,"curl, shadow",2,2,shadows curl,True,227,sorrow & grieving,False,specific
2,adjacent,,0,0,,False,227,sorrow & grieving,False,specific
3,adjacent,"leave, light",2,3,light has left,True,227,sorrow & grieving,False,specific
4,adjacent,,0,1,that,False,227,sorrow & grieving,False,specific
5,adjacent,,0,0,,False,227,sorrow & grieving,False,specific
6,adjacent,,0,0,,False,227,sorrow & grieving,False,specific
7,adjacent,i,1,1,i,True,227,sorrow & grieving,False,specific
8,adjacent,i,1,1,i,True,227,sorrow & grieving,False,specific
9,adjacent,"bind, echo, i",3,7,echo binds me where i am alone,True,227,sorrow & grieving,False,specific
10,adjacent,,0,1,the,False,227,sorrow & grieving,False,specific
11,first_last,"bear, chair, it, weight",4,9,an empty chair the weight it bears is none,True,227,sorrow & grieving,False,specific
0,adjacent,,0,1,the,False,228,social commentaries,False,general
1,adjacent,"crack, mirror, old, reflect, scene",5,8,a mirror cracked reflects the same old scene,True,228,social commentaries,False,general
2,adjacent,,0,0,,False,228,social commentaries,False,general
3,adjacent,"bear, fracture, framing, truth, we",5,8,each fracture framing truths we can not bear,True,228,social commentaries,False,general
4,adjacent,,0,0,,False,228,social commentaries,False,general
5,adjacent,"break, convene, lie, move",4,8,yet no one moves the broken lies convene,True,228,social commentaries,False,general
6,adjacent,,0,1,the,False,228,social commentaries,False,general
7,adjacent,"air, echo, grow, heavy, their",5,7,their echoes growing heavy on the air,True,228,social commentaries,False,general
8,adjacent,,0,1,the,False,228,social commentaries,False,general
9,adjacent,"roar, screen, soft, turn, whisper",5,8,soft whispers turn to roars behind the screen,True,228,social commentaries,False,general
10,adjacent,,0,0,,False,228,social commentaries,False,general
11,first_last,"it, keep, repair, shout, what, will, world",7,8,world keeps shouting what it wo n't repair,True,228,social commentaries,False,general
0,adjacent,truth,1,1,the,True,229,social commentaries,False,figurative
1,adjacent,show,1,1,shown,True,229,social commentaries,False,figurative
2,adjacent,,0,0,,False,229,social commentaries,False,figurative
3,adjacent,"bone, cut",2,2,the bone,True,229,social commentaries,False,figurative
4,adjacent,,0,0,,False,229,social commentaries,False,figurative
5,adjacent,hum,1,1,a,True,229,social commentaries,False,figurative
6,adjacent,break,1,0,,True,229,social commentaries,False,figurative
7,adjacent,break,1,1,break,True,229,social commentaries,False,figurative
8,adjacent,,0,0,,False,229,social commentaries,False,figurative
9,adjacent,thread,1,1,threads,True,229,social commentaries,False,figurative
10,adjacent,,0,1,to,False,229,social commentaries,False,figurative
11,adjacent,sight,1,2,in sight,True,229,social commentaries,False,figurative
12,adjacent,truth,1,0,,True,229,social commentaries,False,figurative
13,first_last,"beneath, crack, mirror, truth, weight",5,8,a mirror cracks beneath the weight of truth,True,229,social commentaries,False,figurative
0,adjacent,,0,1,the,False,230,social commentaries,False,specific
1,adjacent,"abundance, face, ghost, hard, mock, need",6,9,abundance mocks the ghost of need 's hard face,True,230,social commentaries,False,specific
2,adjacent,,0,0,,False,230,social commentaries,False,specific
3,adjacent,"carton, hike, place, price, shelve",5,9,each carton shelved with hiked up price in place,True,230,social commentaries,False,specific
4,adjacent,,0,0,,False,230,social commentaries,False,specific
5,adjacent,"bend, erase, their, time, unpaid, worker",6,7,while workers bend unpaid their time erased,True,230,social commentaries,False,specific
6,adjacent,,0,0,,False,230,social commentaries,False,specific
7,adjacent,"chain, fat, grace, grow, steal",5,8,the chains grow fat on every stolen grace,True,230,social commentaries,False,specific
8,adjacent,,0,0,,False,230,social commentaries,False,specific
9,adjacent,"disgrace, hand, reach, unseen",4,7,while empty hands reach out unseen disgraced,True,230,social commentaries,False,specific
10,adjacent,,0,0,,False,230,social commentaries,False,specific
11,first_last,"fill, hunger, shelf, space",4,9,the shelves are full yet hunger fills the space,True,230,social commentaries,False,specific
0,adjacent,,0,0,,False,231,subjugation,False,general
1,adjacent,"breath, chain, like, restless, that, whisper",6,7,a chain that whispers like restless breath,True,231,subjugation,False,general
2,adjacent,,0,0,,False,231,subjugation,False,general
3,adjacent,"echo, its, my, throat, tighten",5,6,its echoes tighten around my throat,True,231,subjugation,False,general
4,adjacent,my,1,1,my,True,231,subjugation,False,general
5,adjacent,"chest, deep, grow, inside, my, root, silence",7,7,silence grows deep roots inside my chest,True,231,subjugation,False,general
6,adjacent,,0,0,,False,231,subjugation,False,general
7,adjacent,"bend, i, teach, wait, yield",5,9,i 'm taught to bend to yield to wait,True,231,subjugation,False,general
8,adjacent,,0,0,,False,231,subjugation,False,general
9,adjacent,"cast, its, long, power, shadow",5,6,while power casts its shadow long,True,231,subjugation,False,general
10,adjacent,,0,0,,False,231,subjugation,False,general
11,adjacent,"build, call, home, it, peace",5,8,it builds a home and calls it peace,True,231,subjugation,False,general
12,adjacent,it,1,1,it,True,231,subjugation,False,general
13,first_last,"heavy, i, it, wear, yoke",5,8,the yoke is heavy i wear it still,True,231,subjugation,False,general
0,adjacent,,0,0,,False,232,subjugation,False,figurative
1,adjacent,"bind, chain, link, sight",4,9,a chain can bind without a link in sight,True,232,subjugation,False,figurative
2,adjacent,,0,1,in,False,232,subjugation,False,figurative
3,adjacent,"cord, quiet, room, soft, tighten, whisper",6,7,soft whispers tighten cords in quiet rooms,True,232,subjugation,False,figurative
4,adjacent,,0,0,,False,232,subjugation,False,figurative
